LocationName,Year,Month,Day,Item
Balehonnur,1997,1,11,8.41
Balehonnur,1997,1,12,8.03
Balehonnur,1997,1,13,7.76
Balehonnur,1997,1,14,9.03
Balehonnur,1997,1,15,10.96
Balehonnur,1997,1,16,10.45
Balehonnur,1997,1,17,10.01
Balehonnur,1997,1,18,9.67
Balehonnur,1997,1,19,8.96
Balehonnur,1997,1,20,8.44
Balehonnur,1997,1,21,8.05
Balehonnur,1997,1,22,7.71
Balehonnur,1997,1,23,7.51
Balehonnur,1997,1,24,7.33
Balehonnur,1997,1,25,7.16
Balehonnur,1997,1,26,7
Balehonnur,1997,1,27,6.8
Balehonnur,1997,1,28,6.66
Balehonnur,1997,1,29,6.55
Balehonnur,1997,1,30,6.43
Balehonnur,1997,1,31,6.29
Balehonnur,1997,2,1,6.21
Balehonnur,1997,2,2,6.12
Balehonnur,1997,2,3,6.01
Balehonnur,1997,2,4,5.88
Balehonnur,1997,2,5,5.77
Balehonnur,1997,2,6,5.66
Balehonnur,1997,2,7,5.55
Balehonnur,1997,2,8,5.43
Balehonnur,1997,2,9,5.3
Balehonnur,1997,2,10,5.14
Balehonnur,1997,2,11,5.03
Balehonnur,1997,2,12,4.92
Balehonnur,1997,2,13,4.81
Balehonnur,1997,2,14,4.71
Balehonnur,1997,2,15,4.6
Balehonnur,1997,2,16,4.51
Balehonnur,1997,2,17,4.44
Balehonnur,1997,2,18,4.38
Balehonnur,1997,2,19,4.3
Balehonnur,1997,2,20,4.12
Balehonnur,1997,2,21,3.86
Balehonnur,1997,2,22,3.62
Balehonnur,1997,2,23,3.5
Balehonnur,1997,2,24,3.44
Balehonnur,1997,2,25,3.39
Balehonnur,1997,2,26,3.29
Balehonnur,1997,2,27,3.2
Balehonnur,1997,2,28,3.13
Balehonnur,1997,3,1,3
Balehonnur,1997,3,2,2.87
Balehonnur,1997,3,3,2.78
Balehonnur,1997,3,4,2.72
Balehonnur,1997,3,5,2.69
Balehonnur,1997,3,6,2.67
Balehonnur,1997,3,7,2.7
Balehonnur,1997,3,8,2.68
Balehonnur,1997,3,9,2.67
Balehonnur,1997,3,10,2.68
Balehonnur,1997,3,11,2.67
Balehonnur,1997,3,12,2.63
Balehonnur,1997,3,13,2.59
Balehonnur,1997,3,14,2.56
Balehonnur,1997,3,15,2.52
Balehonnur,1997,3,16,2.5
Balehonnur,1997,3,17,2.83
Balehonnur,1997,3,18,4.41
Balehonnur,1997,3,19,6.25
Balehonnur,1997,3,20,6.42
Balehonnur,1997,3,21,5.5
Balehonnur,1997,3,22,4.82
Balehonnur,1997,3,23,4.79
Balehonnur,1997,3,24,5.48
Balehonnur,1997,3,25,6.62
Balehonnur,1997,3,26,6.43
Balehonnur,1997,3,27,6.11
Balehonnur,1997,3,28,5.76
Balehonnur,1997,3,29,5.88
Balehonnur,1997,3,30,6.16
Balehonnur,1997,3,31,5.97
Balehonnur,1997,4,1,5.88
Balehonnur,1997,4,2,5.6
Balehonnur,1997,4,3,5.48
Balehonnur,1997,4,4,5.41
Balehonnur,1997,4,5,5.3
Balehonnur,1997,4,6,5.09
Balehonnur,1997,4,7,4.74
Balehonnur,1997,4,8,4.56
Balehonnur,1997,4,9,4.45
Balehonnur,1997,4,10,4.27
Balehonnur,1997,4,11,4.08
Balehonnur,1997,4,12,3.84
Balehonnur,1997,4,13,3.66
Balehonnur,1997,4,14,3.47
Balehonnur,1997,4,15,3.35
Balehonnur,1997,4,16,3.16
Balehonnur,1997,4,17,2.86
Balehonnur,1997,4,18,2.53
Balehonnur,1997,4,19,2.74
